Symbol, Moving Average, Total Volume, Creation Time
AMZN, 186.304, 509916, 1727719916622
AMZN, 186.292, 507828, 1727719976622
AMZN, 186.271, 476896, 1727720036622
AMZN, 186.233, 458525, 1727720096622
AMZN, 186.166, 461009, 1727720156622
AMZN, 186.131, 455858, 1727720216622
AMZN, 186.072, 475396, 1727720276622
AMZN, 186.032, 475943, 1727720336622
AMZN, 185.995, 479657, 1727720396622
AMZN, 185.855, 591479, 1727720456622
AMZN, 185.789, 602862, 1727720516622
AMZN, 185.666, 677110, 1727720576622
AMZN, 185.610, 701577, 1727720636622
AMZN, 185.540, 742136, 1727720696622
AMZN, 185.492, 774185, 1727720756622
AMZN, 185.433, 783435, 1727720816622
AMZN, 185.394, 783260, 1727720876622
AMZN, 185.355, 787507, 1727720936622
